IEA Region,Technology,Scenario,Sector,Metric,Value
NonOECD ,Wind,Baseline,,Useful Life in Start Year,15
NonOECD ,Wind,Pathway,,Useful Life in Start Year,15
NonOECD ,Wind,Baseline,,Useful Life in End Year,30
NonOECD ,Wind,Pathway,,Useful Life in End Year,30
NonOECD ,Wind,Baseline,,"Start Year, Retirement Trend",1990
NonOECD ,Wind,Pathway,,"Start Year, Retirement Trend",1990
NonOECD ,Wind,Baseline,,Saturation Point,5
NonOECD ,Wind,Pathway,,Saturation Point,44
NonOECD ,Wind,Pathway,,"Parameter b, min",0
NonOECD ,Wind,Baseline,,"Parameter b, min",0
NonOECD ,Wind,Pathway,,"Parameter b, max",100
NonOECD ,Wind,Baseline,,"Parameter b, max",100
NonOECD ,Wind,Pathway,,"Parameter a, min",0
NonOECD ,Wind,Baseline,,"Parameter a, min",0
NonOECD ,Wind,Pathway,,"Parameter a, max",5
NonOECD ,Wind,Baseline,,"Parameter a, max",5
NonOECD ,Wind,Baseline,,Max annual growth,100
NonOECD ,Wind,Pathway,,Max annual growth,100
NonOECD ,Wind,Pathway,,Floor,0
NonOECD ,Wind,Baseline,,Floor,0
NonOECD ,Wind,Baseline,,"End Year, Retirement Trend",2100
NonOECD ,Wind,Pathway,,"End Year, Retirement Trend",2100
NonOECD ,Wind,Pathway,,Consumption:Generation,0.88
NonOECD ,Wind | Offshore,Baseline,,"Capacity factor, end year",30
NonOECD ,Wind | Offshore,Baseline,,"Capacity factor, end year",45
NonOECD ,Wind | Offshore,Pathway,,"Capacity factor, end year",30
NonOECD ,Wind | Offshore,Pathway,,"Capacity factor, end year",45
NonOECD ,Wind | Onshore,Baseline,,"Capacity factor, start year",25
NonOECD ,Wind | Onshore,Baseline,,"Capacity factor, start year",40
NonOECD ,Wind | Onshore,Pathway,,"Capacity factor, start year",25
NonOECD ,Wind | Onshore,Pathway,,"Capacity factor, start year",40
NonOECD ,Wind | Onshore,Baseline,,% of total wind generation,75%
NonOECD ,Wind | Onshore,Pathway,,% of total wind generation,75%
OECD ,Biochar,Baseline,Industry,Saturation Point,5
OECD ,Biochar,Pathway,Industry,Saturation Point,100
OECD ,Biochar,Pathway,,"Parameter b, min",40
OECD ,Biochar,Baseline,,"Parameter b, min",0
OECD ,Biochar,Pathway,,"Parameter b, max",40
OECD ,Biochar,Baseline,,"Parameter b, max",100
OECD ,Biochar,Pathway,,"Parameter a, min",0.1
OECD ,Biochar,Baseline,,"Parameter a, min",0
OECD ,Biochar,Pathway,,"Parameter a, max",0.1
OECD ,Biochar,Baseline,,"Parameter a, max",5
OECD ,Biochar,Baseline,,Max annual growth,100
OECD ,Biochar,Pathway,,Max annual growth,100
OECD ,Biochar,Pathway,Industry,Floor,0
OECD ,Biochar,Baseline,Industry,Floor,0
OECD ,Bioenergy,Pathway,,Saturation Point,50
OECD ,Bioenergy,Pathway,,"Parameter b, min",40
OECD ,Bioenergy,Pathway,,"Parameter b, max",40
OECD ,Bioenergy,Pathway,,"Parameter a, min",-0.04
OECD ,Bioenergy,Pathway,,"Parameter a, max",-0.04
OECD ,Bioenergy,Pathway,,Max annual growth,100
OECD ,Bioenergy,Pathway,,Floor,0
OECD ,Bioenergy,Pathway,,Consumption:Generation,1
OECD ,Biofuels,Baseline,,Saturation Point,10
OECD ,Biofuels,Pathway,,Saturation Point,100
OECD ,Biofuels,Pathway,,"Parameter b, min",20
OECD ,Biofuels,Pathway,,"Parameter b, max",30
OECD ,Biofuels,Pathway,,"Parameter a, min",0.1074
OECD ,Biofuels,Pathway,,"Parameter a, max",0.1074
OECD ,Biofuels,Baseline,,Max annual growth,100
OECD ,Biofuels,Pathway,,Max annual growth,100
OECD ,Biofuels,Baseline,,Floor,0
OECD ,Biofuels,Pathway,,Floor,0
OECD ,Biofuels,Pathway,,Consumption:Generation,1
OECD ,Biofuels | Ethanol,Baseline,,% share of biofuels in 2100,50
OECD ,Biofuels | Ethanol,Pathway,,% share of biofuels in 2100,50
OECD ,Biofuels | Ethanol,Baseline,,% share of biofuels in 2050,62
OECD ,Biofuels | Ethanol,Pathway,,% share of biofuels in 2050,62
OECD ,Biomass and waste,Baseline,,Useful Life in Start Year,25
OECD ,Biomass and waste,Pathway,,Useful Life in Start Year,25
OECD ,Biomass and waste,Baseline,,Useful Life in End Year,45
OECD ,Biomass and waste,Pathway,,Useful Life in End Year,45
OECD ,Biomass and waste,Baseline,,"Start Year, Retirement Trend",1990
OECD ,Biomass and waste,Pathway,,"Start Year, Retirement Trend",1990
OECD ,Biomass and waste,Baseline,,Saturation Point,5
OECD ,Biomass and waste,Pathway,,Saturation Point,5
OECD ,Biomass and waste,Pathway,,"Parameter b, min",0
OECD ,Biomass and waste,Baseline,,"Parameter b, min",0
OECD ,Biomass and waste,Pathway,,"Parameter b, max",100
OECD ,Biomass and waste,Baseline,,"Parameter b, max",100
OECD ,Biomass and waste,Pathway,,"Parameter a, min",0
OECD ,Biomass and waste,Baseline,,"Parameter a, min",0
OECD ,Biomass and waste,Pathway,,"Parameter a, max",5
OECD ,Biomass and waste,Baseline,,"Parameter a, max",5
OECD ,Biomass and waste,Baseline,,Max annual growth,100
OECD ,Biomass and waste,Pathway,,Max annual growth,100
OECD ,Biomass and waste,Pathway,,Floor,0
OECD ,Biomass and waste,Baseline,,Floor,0
OECD ,Biomass and waste,Baseline,,"End Year, Retirement Trend",2100
OECD ,Biomass and waste,Pathway,,"End Year, Retirement Trend",2100
OECD ,Coal,Baseline,,Saturation Point,100
OECD ,Coal,Pathway,,Saturation Point,0
OECD ,Coal,Baseline,,"Parameter b, min",0
OECD ,Coal,Pathway,,"Parameter b, min",0
OECD ,Coal,Baseline,,"Parameter b, max",100
OECD ,Coal,Pathway,,"Parameter b, max",100
OECD ,Coal,Baseline,,"Parameter a, min",0
OECD ,Coal,Pathway,,"Parameter a, min",0
OECD ,Coal,Baseline,,"Parameter a, max",5
OECD ,Coal,Pathway,,"Parameter a, max",5
OECD ,Coal,Baseline,,Max annual growth,100
OECD ,Coal,Pathway,,Max annual growth,100
OECD ,Coal,Baseline,,Floor,0
OECD ,Coal,Pathway,,Floor,0
OECD ,Coal,Pathway,,Consumption:Generation,1
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter b, min",0
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter b, max",100
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter a, min",0
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,"Parameter a, max",0.0263
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Avoided Coastal Impacts | Historical analogy adoption,Baseline,,Floor,0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter b, min",0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter b, max",100
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter a, min",0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,"Parameter a, max",0.0263
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Avoided Forest Conversion | Historical analogy adoption,Baseline,,Floor,0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter b, min",0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter b, max",100
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter a, min",0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,"Parameter a, max",0.0263
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Avoided Peat Impacts | Historical analogy adoption,Baseline,,Floor,0
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter b, min",40.46
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter b, max",40.46
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter a, min",0.1157
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,"Parameter a, max",0.1157
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Coastal Restoration | Historical analogy adoption,Baseline,,Floor,0
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter b, min",37.1
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter b, max",37.1
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter a, min",0.11776
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,"Parameter a, max",0.11776
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Improved Forest Mgmt | Historical analogy adoption,Baseline,,Floor,0
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter b, min",39.84
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter b, max",39.84
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter a, min",0.11599
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,"Parameter a, max",0.11599
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Peat Restoration | Historical analogy adoption,Baseline,,Floor,0
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter b, min",34.75
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter b, min",0
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter b, max",34.75
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter b, max",100
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter a, min",0.0598
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter a, min",0
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,"Parameter a, max",0.0598
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,"Parameter a, max",0
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Pathway,,Floor,0
OECD ,Forests & Wetlands | Reforestation | Natural Regeneration | Historical analogy adoption,Baseline,,Floor,0
OECD ,Fossil fuels,Baseline,,Useful Life in Start Year,25
OECD ,Fossil fuels,Pathway,,Useful Life in Start Year,25
OECD ,Fossil fuels,Baseline,,Useful Life in End Year,45
OECD ,Fossil fuels,Pathway,,Useful Life in End Year,45
OECD ,Fossil fuels,Baseline,,"Start Year, Retirement Trend",1990
OECD ,Fossil fuels,Pathway,,"Start Year, Retirement Trend",1990
OECD ,Fossil fuels,Baseline,,Saturation Point,100
OECD ,Fossil fuels,Pathway,,Saturation Point,0
OECD ,Fossil fuels,Pathway,,"Parameter b, min",0
OECD ,Fossil fuels,Baseline,,"Parameter b, min",0
OECD ,Fossil fuels,Pathway,,"Parameter b, max",50
OECD ,Fossil fuels,Baseline,,"Parameter b, max",100
OECD ,Fossil fuels,Pathway,,"Parameter a, min",-1
OECD ,Fossil fuels,Baseline,,"Parameter a, min",0
OECD ,Fossil fuels,Pathway,,"Parameter a, max",0
OECD ,Fossil fuels,Baseline,,"Parameter a, max",5
OECD ,Fossil fuels,Baseline,,Max annual growth,100
OECD ,Fossil fuels,Pathway,,Max annual growth,100
OECD ,Fossil fuels,Pathway,,Floor,0
OECD ,Fossil fuels,Baseline,,Floor,0
OECD ,Fossil fuels,Baseline,,"End Year, Retirement Trend",2100
OECD ,Fossil fuels,Pathway,,"End Year, Retirement Trend",2100
OECD ,Generation,Baseline,,Useful Life in Start Year,25
OECD ,Generation,Pathway,,Useful Life in Start Year,25
OECD ,Generation,Baseline,,Useful Life in End Year,45
OECD ,Generation,Pathway,,Useful Life in End Year,45
OECD ,Generation,Baseline,,"Start Year, Retirement Trend",1990
OECD ,Generation,Pathway,,"Start Year, Retirement Trend",1990
OECD ,Generation,Baseline,,Saturation Point,100
OECD ,Generation,Pathway,,Saturation Point,100
OECD ,Generation,Pathway,,"Parameter b, min",0
OECD ,Generation,Baseline,,"Parameter b, min",0
OECD ,Generation,Pathway,,"Parameter b, max",100
OECD ,Generation,Baseline,,"Parameter b, max",100
OECD ,Generation,Pathway,,"Parameter a, min",0
OECD ,Generation,Baseline,,"Parameter a, min",0
OECD ,Generation,Pathway,,"Parameter a, max",0
OECD ,Generation,Baseline,,"Parameter a, max",0
OECD ,Generation,Baseline,,Max annual growth,100
OECD ,Generation,Pathway,,Max annual growth,100
OECD ,Generation,Pathway,,Floor,100
OECD ,Generation,Baseline,,Floor,100
OECD ,Generation,Baseline,,"End Year, Retirement Trend",2100
OECD ,Generation,Pathway,,"End Year, Retirement Trend",2100
OECD ,Geothermal,Baseline,,Useful Life in Start Year,25
OECD ,Geothermal,Pathway,,Useful Life in Start Year,25
OECD ,Geothermal,Baseline,,Useful Life in End Year,45
OECD ,Geothermal,Pathway,,Useful Life in End Year,45
OECD ,Geothermal,Baseline,,"Start Year, Retirement Trend",1990
OECD ,Geothermal,Pathway,,"Start Year, Retirement Trend",1990
OECD ,Geothermal,Baseline,,Saturation Point,5
OECD ,Geothermal,Pathway,,Saturation Point,10
OECD ,Geothermal,Baseline,,"Parameter b, min",0
OECD ,Geothermal,Pathway,,"Parameter b, min",0
OECD ,Geothermal,Baseline,,"Parameter b, max",100
OECD ,Geothermal,Pathway,,"Parameter b, max",100
OECD ,Geothermal,Baseline,,"Parameter a, min",0
OECD ,Geothermal,Pathway,,"Parameter a, min",0
OECD ,Geothermal,Baseline,,"Parameter a, max",5
OECD ,Geothermal,Pathway,,"Parameter a, max",5
OECD ,Geothermal,Baseline,,Max annual growth,100
OECD ,Geothermal,Pathway,,Max annual growth,100
OECD ,Geothermal,Baseline,,Floor,0
OECD ,Geothermal,Pathway,,Floor,0
OECD ,Geothermal,Baseline,,"End Year, Retirement Trend",2100
OECD ,Geothermal,Pathway,,"End Year, Retirement Trend",2100
OECD ,Geothermal,Pathway,,Consumption:Generation,1
OECD ,Grid,Baseline,,Consumption:Generation,0.88
OECD ,Grid,Pathway,,Consumption:Generation,0.88
OECD ,Grid,Pathway,,Consumption:Generation,0.88
OECD ,Heat,Baseline,,Consumption:Generation,0.88
OECD ,Heat,Pathway,,Consumption:Generation,1
OECD ,Hydroelectric pumped storage,Baseline,,Useful Life in Start Year,25
OECD ,Hydroelectric pumped storage,Pathway,,Useful Life in Start Year,25
OECD ,Hydroelectric pumped storage,Baseline,,Useful Life in End Year,45
OECD ,Hydroelectric pumped storage,Pathway,,Useful Life in End Year,45
OECD ,Hydroelectric pumped storage,Baseline,,"Start Year, Retirement Trend",1990
OECD ,Hydroelectric pumped storage,Pathway,,"Start Year, Retirement Trend",1990
OECD ,Hydroelectric pumped storage,Baseline,,Saturation Point,5
OECD ,Hydroelectric pumped storage,Pathway,,Saturation Point,15
OECD ,Hydroelectric pumped storage,Pathway,,"Parameter b, min",0
OECD ,Hydroelectric pumped storage,Baseline,,"Parameter b, min",0
OECD ,Hydroelectric pumped storage,Pathway,,"Parameter b, max",100
OECD ,Hydroelectric pumped storage,Baseline,,"Parameter b, max",100
OECD ,Hydroelectric pumped storage,Pathway,,"Parameter a, min",0
OECD ,Hydroelectric pumped storage,Baseline,,"Parameter a, min",0
OECD ,Hydroelectric pumped storage,Pathway,,"Parameter a, max",5
OECD ,Hydroelectric pumped storage,Baseline,,"Parameter a, max",5
OECD ,Hydroelectric pumped storage,Baseline,,Max annual growth,100
OECD ,Hydroelectric pumped storage,Pathway,,Max annual growth,100
OECD ,Hydroelectric pumped storage,Pathway,,Floor,0
OECD ,Hydroelectric pumped storage,Baseline,,Floor,0
OECD ,Hydroelectric pumped storage,Baseline,,"End Year, Retirement Trend",2100
OECD ,Hydroelectric pumped storage,Pathway,,"End Year, Retirement Trend",2100
OECD ,Hydroelectricity,Baseline,,Useful Life in Start Year,25
OECD ,Hydroelectricity,Pathway,,Useful Life in Start Year,25
OECD ,Hydroelectricity,Baseline,,Useful Life in End Year,45
OECD ,Hydroelectricity,Pathway,,Useful Life in End Year,45
OECD ,Hydroelectricity,Baseline,,"Start Year, Retirement Trend",1990
OECD ,Hydroelectricity,Pathway,,"Start Year, Retirement Trend",1990
