label,iso3c,year,value,unit
Thousands of passenger journeys by railway,USA,1941,489.0,absolute
Thousands of passenger journeys by railway,USA,1942,672.0,absolute
Thousands of passenger journeys by railway,USA,1943,888.0,absolute
Thousands of passenger journeys by railway,USA,1944,916.0,absolute
Thousands of passenger journeys by railway,USA,1945,897.0,absolute
Thousands of passenger journeys by railway,USA,1946,795.0,absolute
Thousands of passenger journeys by railway,USA,1947,707.0,absolute
Thousands of passenger journeys by railway,USA,1948,646.0,absolute
Thousands of passenger journeys by railway,USA,1949,557.0,absolute
Thousands of passenger journeys by railway,USA,1950,488.0,absolute
Thousands of passenger journeys by railway,USA,1951,485.0,absolute
Thousands of passenger journeys by railway,USA,1952,471.0,absolute
Thousands of passenger journeys by railway,USA,1953,458.0,absolute
Thousands of passenger journeys by railway,USA,1954,441.0,absolute
Thousands of passenger journeys by railway,USA,1955,433.0,absolute
Thousands of passenger journeys by railway,USA,1956,430.0,absolute
Thousands of passenger journeys by railway,USA,1957,413.0,absolute
Thousands of passenger journeys by railway,USA,1958,382.0,absolute
Thousands of passenger journeys by railway,USA,1959,354.0,absolute
Thousands of passenger journeys by railway,USA,1960,327.0,absolute
Thousands of passenger journeys by railway,USA,1961,318.0,absolute
Thousands of passenger journeys by railway,USA,1962,313.0,absolute
Thousands of passenger journeys by railway,USA,1963,311.0,absolute
Thousands of passenger journeys by railway,USA,1964,314.0,absolute
Thousands of passenger journeys by railway,USA,1965,306.0,absolute
Thousands of passenger journeys by railway,USA,1966,308.0,absolute
Thousands of passenger journeys by railway,USA,1967,304.0,absolute
Thousands of passenger journeys by railway,USA,1968,301.0,absolute
Thousands of passenger journeys by railway,USA,1969,302.0,absolute
Thousands of passenger journeys by railway,USA,1970,289.0,absolute
Thousands of passenger journeys by railway,USA,1971,276.0,absolute
Thousands of passenger journeys by railway,USA,1972,262.0,absolute
Thousands of passenger journeys by railway,USA,1973,255.0,absolute
Thousands of passenger journeys by railway,USA,1974,275.0,absolute
Thousands of passenger journeys by railway,USA,1975,270.0,absolute
Thousands of passenger journeys by railway,USA,1976,272.0,absolute
Thousands of passenger journeys by railway,USA,1977,276.0,absolute
Thousands of passenger journeys by railway,USA,1978,262.0,absolute
Thousands of passenger journeys by railway,USA,1979,274.0,absolute
Thousands of passenger journeys by railway,USA,1980,281.0,absolute
Passenger journeys by railway (passenger-km),USA,1882,12373.0,absolute
Passenger journeys by railway (passenger-km),USA,1883,13745.0,absolute
Passenger journeys by railway (passenger-km),USA,1884,14128.0,absolute
Passenger journeys by railway (passenger-km),USA,1885,14700.0,absolute
Passenger journeys by railway (passenger-km),USA,1886,15546.0,absolute
Passenger journeys by railway (passenger-km),USA,1887,17011.0,absolute
Passenger journeys by railway (passenger-km),USA,1888,18010.0,absolute
Passenger journeys by railway (passenger-km),USA,1889,19256.0,absolute
Passenger journeys by railway (passenger-km),USA,1890,20152.0,absolute
Passenger journeys by railway (passenger-km),USA,1891,21219.0,absolute
Passenger journeys by railway (passenger-km),USA,1892,22077.0,absolute
Passenger journeys by railway (passenger-km),USA,1893,23507.0,absolute
Passenger journeys by railway (passenger-km),USA,1894,23607.0,absolute
Passenger journeys by railway (passenger-km),USA,1895,20136.0,absolute
Passenger journeys by railway (passenger-km),USA,1896,21558.0,absolute
Passenger journeys by railway (passenger-km),USA,1897,20250.0,absolute
Passenger journeys by railway (passenger-km),USA,1898,22105.0,absolute
Passenger journeys by railway (passenger-km),USA,1899,24105.0,absolute
Passenger journeys by railway (passenger-km),USA,1900,26496.0,absolute
Passenger journeys by railway (passenger-km),USA,1901,28671.0,absolute
Passenger journeys by railway (passenger-km),USA,1902,32529.0,absolute
Passenger journeys by railway (passenger-km),USA,1903,34555.0,absolute
Passenger journeys by railway (passenger-km),USA,1904,36219.0,absolute
Passenger journeys by railway (passenger-km),USA,1905,39319.0,absolute
Passenger journeys by railway (passenger-km),USA,1906,41577.0,absolute
Passenger journeys by railway (passenger-km),USA,1907,45793.0,absolute
Passenger journeys by railway (passenger-km),USA,1908,48048.0,absolute
Passenger journeys by railway (passenger-km),USA,1909,48090.0,absolute
Passenger journeys by railway (passenger-km),USA,1910,53425.0,absolute
Passenger journeys by railway (passenger-km),USA,1911,54852.0,absolute
Passenger journeys by railway (passenger-km),USA,1912,54737.0,absolute
Passenger journeys by railway (passenger-km),USA,1913,57283.0,absolute
Passenger journeys by railway (passenger-km),USA,1914,58413.0,absolute
Passenger journeys by railway (passenger-km),USA,1915,53651.0,absolute
Passenger journeys by railway (passenger-km),USA,1916,56681.0,absolute
Passenger journeys by railway (passenger-km),USA,1917,64535.0,absolute
Passenger journeys by railway (passenger-km),USA,1918,69543.0,absolute
Passenger journeys by railway (passenger-km),USA,1919,75378.0,absolute
Passenger journeys by railway (passenger-km),USA,1920,76235.0,absolute
Passenger journeys by railway (passenger-km),USA,1921,60682.0,absolute
Passenger journeys by railway (passenger-km),USA,1922,57632.0,absolute
Passenger journeys by railway (passenger-km),USA,1923,61628.0,absolute
Passenger journeys by railway (passenger-km),USA,1924,58529.0,absolute
Passenger journeys by railway (passenger-km),USA,1925,58205.0,absolute
Passenger journeys by railway (passenger-km),USA,1926,57410.0,absolute
Passenger journeys by railway (passenger-km),USA,1927,54393.0,absolute
Passenger journeys by railway (passenger-km),USA,1928,51045.0,absolute
Passenger journeys by railway (passenger-km),USA,1929,50155.0,absolute
Passenger journeys by railway (passenger-km),USA,1930,43253.0,absolute
Passenger journeys by railway (passenger-km),USA,1931,35298.0,absolute
Passenger journeys by railway (passenger-km),USA,1932,27354.0,absolute
Passenger journeys by railway (passenger-km),USA,1933,26342.0,absolute
Passenger journeys by railway (passenger-km),USA,1934,29079.0,absolute
Passenger journeys by railway (passenger-km),USA,1935,29787.0,absolute
Passenger journeys by railway (passenger-km),USA,1936,36146.0,absolute
Passenger journeys by railway (passenger-km),USA,1937,39743.0,absolute
Passenger journeys by railway (passenger-km),USA,1938,34854.0,absolute
Passenger journeys by railway (passenger-km),USA,1939,36553.0,absolute
Passenger journeys by railway (passenger-km),USA,1940,38239.0,absolute
Passenger journeys by railway (passenger-km),USA,1941,47324.0,absolute
Passenger journeys by railway (passenger-km),USA,1942,86497.0,absolute
Passenger journeys by railway (passenger-km),USA,1943,141502.0,absolute
Passenger journeys by railway (passenger-km),USA,1944,153955.0,absolute
Passenger journeys by railway (passenger-km),USA,1945,147780.0,absolute
Passenger journeys by railway (passenger-km),USA,1946,104211.0,absolute
Passenger journeys by railway (passenger-km),USA,1947,73985.0,absolute
Passenger journeys by railway (passenger-km),USA,1948,66344.0,absolute
Passenger journeys by railway (passenger-km),USA,1949,56541.0,absolute
Passenger journeys by railway (passenger-km),USA,1950,51161.0,absolute
Passenger journeys by railway (passenger-km),USA,1951,55748.0,absolute
Passenger journeys by railway (passenger-km),USA,1952,54771.0,absolute
Passenger journeys by railway (passenger-km),USA,1953,50982.0,absolute
Passenger journeys by railway (passenger-km),USA,1954,47170.0,absolute
Passenger journeys by railway (passenger-km),USA,1955,45944.0,absolute
Passenger journeys by railway (passenger-km),USA,1956,45409.0,absolute
Passenger journeys by railway (passenger-km),USA,1957,41705.0,absolute
Passenger journeys by railway (passenger-km),USA,1958,37490.0,absolute
Passenger journeys by railway (passenger-km),USA,1959,35526.0,absolute
Passenger journeys by railway (passenger-km),USA,1960,34253.0,absolute
Passenger journeys by railway (passenger-km),USA,1961,32683.0,absolute
Passenger journeys by railway (passenger-km),USA,1962,32068.0,absolute
Passenger journeys by railway (passenger-km),USA,1963,29803.0,absolute
Passenger journeys by railway (passenger-km),USA,1964,29404.0,absolute
Passenger journeys by railway (passenger-km),USA,1965,28089.0,absolute
Passenger journeys by railway (passenger-km),USA,1966,27620.0,absolute
Passenger journeys by railway (passenger-km),USA,1967,24565.0,absolute
Passenger journeys by railway (passenger-km),USA,1968,21185.0,absolute
Passenger journeys by railway (passenger-km),USA,1969,19657.0,absolute
Passenger journeys by railway (passenger-km),USA,1970,17358.0,absolute
Passenger journeys by railway (passenger-km),USA,1971,14264.0,absolute
Passenger journeys by railway (passenger-km),USA,1972,13795.0,absolute
Passenger journeys by railway (passenger-km),USA,1973,14980.0,absolute
Passenger journeys by railway (passenger-km),USA,1974,16655.0,absolute
Passenger journeys by railway (passenger-km),USA,1975,15715.0,absolute
Passenger journeys by railway (passenger-km),USA,1976,15688.0,absolute
Passenger journeys by railway (passenger-km),USA,1977,16565.0,absolute
Passenger journeys by railway (passenger-km),USA,1978,16452.0,absolute
Passenger journeys by railway (passenger-km),USA,1979,18025.0,absolute
Passenger journeys by railway (passenger-km),USA,1980,17695.0,absolute
Passenger journeys by railway (passenger-km),USA,1981,18371.0,absolute
Passenger journeys by railway (passenger-km),USA,1982,16966.0,absolute
Passenger journeys by railway (passenger-km),USA,1983,17606.0,absolute
Passenger journeys by railway (passenger-km),USA,1984,16564.0,absolute
Passenger journeys by railway (passenger-km),USA,1985,17649.0,absolute
Passenger journeys by railway (passenger-km),USA,1995,22079.197517351,absolute
Passenger journeys by railway (passenger-km),USA,1996,21865.609594934,absolute
Passenger journeys by railway (passenger-km),USA,1997,22746.357703048,absolute
Passenger journeys by railway (passenger-km),USA,1998,23490.391327033,absolute
Passenger journeys by railway (passenger-km),USA,1999,23910.674990425,absolute
Passenger journeys by railway (passenger-km),USA,2000,25977.28144892,absolute
Passenger journeys by railway (passenger-km),USA,2001,25198.095303748,absolute
Passenger journeys by railway (passenger-km),USA,2002,24409.622511445,absolute
Passenger journeys by railway (passenger-km),USA,2003,25044.071809908,absolute
Passenger journeys by railway (passenger-km),USA,2004,24776.56200888,absolute
Passenger journeys by railway (passenger-km),USA,2005,25393.591629483,absolute
Passenger journeys by railway (passenger-km),USA,2006,27296.432407703,absolute
Passenger journeys by railway (passenger-km),USA,2007,30357.906712861,absolute
Passenger journeys by railway (passenger-km),USA,2008,32143.406016433,absolute
Passenger journeys by railway (passenger-km),USA,2009,30906.931637514,absolute
Passenger journeys by railway (passenger-km),USA,2010,31871.671919151,absolute
Passenger journeys by railway (passenger-km),USA,2011,32579.510200833,absolute
Passenger journeys by railway (passenger-km),USA,2012,34125.70065511,absolute
Passenger journeys by railway (passenger-km),USA,2013,36047.104941171,absolute
Passenger journeys by railway (passenger-km),USA,2014,36393.106488533,absolute
Passenger journeys by railway (passenger-km),USA,2015,36043.875681391,absolute
Passenger journeys by railway (passenger-km),USA,2016,35892.157355569,absolute
Passenger journeys by railway (passenger-km),USA,2017,33255.54260666,absolute
Passenger journeys by railway (passenger-km),USA,2018,31962.706636735,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1870,65800.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1882,327000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1883,363000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1884,362000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1885,396000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1886,437000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1887,501000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1888,535000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1889,562000.0,absolute
Metric tons of freight carried on railways (excluding livestock and passenger baggage),USA,1890,627000.0,absolute
